CustomerKey,CustomerCode,FirstName,LastName,FullName,Gender,BirthDate,JoinDate,CustomerSegment,GeographyKey,EmailHighCardinality,IsNewsletterSubscriber
1249,C001249,Lucia,Dubois,Lucia Dubois,M,1967-04-03,2022-08-09,Consumer,23,lucia.dubois.1249@example.com,False
1250,C001250,Anna,Kowalski,Anna Kowalski,M,1979-07-13,2020-02-27,Consumer,30,anna.kowalski.1250@example.com,True
1251,C001251,Tomas,Lewandowski,Tomas Lewandowski,Unknown,1996-05-08,2020-07-04,Corporate,5,tomas.lewandowski.1251@example.com,True
1252,C001252,Anna,Rossi,Anna Rossi,F,2001-11-11,2022-08-31,Consumer,31,anna.rossi.1252@example.com,True
1253,C001253,Sofia,Smith,Sofia Smith,Unknown,1999-08-25,2022-03-28,Small Business,34,sofia.smith.1253@example.com,False
1254,C001254,Hugo,Nilsson,Hugo Nilsson,Unknown,1981-03-14,2022-07-01,VIP,19,hugo.nilsson.1254@example.com,False
1255,C001255,Hugo,Klein,Hugo Klein,M,1962-03-01,2021-10-01,Consumer,12,hugo.klein.1255@example.com,True
1256,C001256,Filip,Garcia,Filip Garcia,F,1956-01-11,2024-07-23,Corporate,17,filip.garcia.1256@example.com,True
1257,C001257,Jan,Novak,Jan Novak,F,1979-10-24,2021-06-25,Consumer,27,jan.novak.1257@example.com,True
1258,C001258,Marta,Dubois,Marta Dubois,Unknown,1959-02-16,2023-01-11,Consumer,15,marta.dubois.1258@example.com,False
1259,C001259,Marco,Jansen,Marco Jansen,M,1985-05-05,2024-02-15,VIP,1,marco.jansen.1259@example.com,False
1260,C001260,Marek,Jansen,Marek Jansen,Unknown,2002-10-07,2022-11-18,Consumer,7,marek.jansen.1260@example.com,False
1261,C001261,Marta,Martin,Marta Martin,F,1961-12-13,2021-10-19,Consumer,15,marta.martin.1261@example.com,True
1262,C001262,Lucia,Martin,Lucia Martin,Unknown,1984-11-19,2023-06-11,VIP,20,lucia.martin.1262@example.com,True
1263,C001263,Lucia,Dubois,Lucia Dubois,Unknown,1978-11-05,2020-07-27,Small Business,9,lucia.dubois.1263@example.com,True
1264,C001264,Emma,Smith,Emma Smith,F,1955-03-21,2023-03-30,Consumer,4,emma.smith.1264@example.com,True
1265,C001265,Marek,Lewandowski,Marek Lewandowski,M,1977-04-21,2022-10-20,Consumer,31,marek.lewandowski.1265@example.com,True
1266,C001266,Adam,Jansen,Adam Jansen,M,1962-12-09,2023-01-18,Consumer,17,adam.jansen.1266@example.com,False
1267,C001267,Lucia,Wojcik,Lucia Wojcik,Unknown,1986-09-15,2020-09-06,Small Business,17,lucia.wojcik.1267@example.com,False
1268,C001268,Marta,Wojcik,Marta Wojcik,F,1978-07-21,2024-12-22,Consumer,17,marta.wojcik.1268@example.com,False
1269,C001269,Piotr,Novak,Piotr Novak,M,2000-05-05,2021-07-02,Consumer,8,piotr.novak.1269@example.com,False
1270,C001270,Julia,Smith,Julia Smith,F,1980-09-07,2022-11-06,Consumer,6,julia.smith.1270@example.com,False
1271,C001271,Filip,Wojcik,Filip Wojcik,F,1964-10-28,2023-06-17,Small Business,34,filip.wojcik.1271@example.com,True
1272,C001272,Julia,Smith,Julia Smith,Unknown,1978-03-04,2021-01-09,Corporate,15,julia.smith.1272@example.com,False
1273,C001273,Adam,Nilsson,Adam Nilsson,M,1982-04-09,2024-02-10,Consumer,10,adam.nilsson.1273@example.com,False
1274,C001274,Marek,Jansen,Marek Jansen,F,1975-03-24,2021-02-28,Consumer,27,marek.jansen.1274@example.com,False
1275,C001275,Emma,Klein,Emma Klein,M,2001-10-20,2022-02-23,Consumer,20,emma.klein.1275@example.com,False
1276,C001276,Noah,Dubois,Noah Dubois,F,1965-11-14,2021-12-28,Small Business,11,noah.dubois.1276@example.com,True
1277,C001277,Sofia,Klein,Sofia Klein,Unknown,1980-02-24,2023-03-19,Consumer,18,sofia.klein.1277@example.com,False
1278,C001278,Lucia,Kowalski,Lucia Kowalski,F,1995-02-17,2024-01-26,Small Business,18,lucia.kowalski.1278@example.com,False
1279,C001279,Kasia,Rossi,Kasia Rossi,F,1962-09-24,2022-11-03,Consumer,15,kasia.rossi.1279@example.com,False
1280,C001280,Ola,Kowalski,Ola Kowalski,M,1979-05-04,2022-11-11,Corporate,22,ola.kowalski.1280@example.com,False
1281,C001281,Marco,Muller,Marco Muller,F,1988-02-03,2021-12-25,Small Business,32,marco.muller.1281@example.com,False
1282,C001282,Tomas,Kowalski,Tomas Kowalski,Unknown,1995-02-28,2021-05-31,Corporate,28,tomas.kowalski.1282@example.com,False
1283,C001283,Lucia,Dubois,Lucia Dubois,F,1997-05-12,2021-11-03,Corporate,33,lucia.dubois.1283@example.com,False
1284,C001284,Noah,Nilsson,Noah Nilsson,Unknown,1982-11-09,2024-06-12,Corporate,32,noah.nilsson.1284@example.com,False
1285,C001285,Eva,Kowalski,Eva Kowalski,Unknown,1993-02-19,2020-03-15,Consumer,34,eva.kowalski.1285@example.com,False
1286,C001286,Hugo,Nilsson,Hugo Nilsson,Unknown,1998-12-20,2023-01-11,Corporate,16,hugo.nilsson.1286@example.com,True
1287,C001287,Kasia,Nilsson,Kasia Nilsson,Unknown,1988-01-13,2022-02-22,Small Business,29,kasia.nilsson.1287@example.com,True
1288,C001288,Anna,Brown,Anna Brown,Unknown,1976-02-10,2021-01-02,Consumer,12,anna.brown.1288@example.com,False
1289,C001289,Hugo,Garcia,Hugo Garcia,M,1970-05-15,2020-01-27,Consumer,23,hugo.garcia.1289@example.com,False
1290,C001290,Lukas,Muller,Lukas Muller,M,1990-09-21,2023-05-08,Small Business,17,lukas.muller.1290@example.com,True
1291,C001291,Marta,Garcia,Marta Garcia,M,1977-10-18,2021-03-16,Small Business,32,marta.garcia.1291@example.com,True
1292,C001292,Eva,Garcia,Eva Garcia,F,1994-08-21,2023-08-17,Consumer,6,eva.garcia.1292@example.com,False
1293,C001293,Lucia,Wojcik,Lucia Wojcik,M,1983-06-25,2022-07-02,Consumer,23,lucia.wojcik.1293@example.com,True
1294,C001294,Julia,Martin,Julia Martin,Unknown,1996-09-10,2023-01-08,Consumer,20,julia.martin.1294@example.com,False
1295,C001295,Emma,Nowak,Emma Nowak,M,1960-12-20,2021-10-24,Consumer,5,emma.nowak.1295@example.com,True
1296,C001296,Eva,Smith,Eva Smith,Unknown,1979-02-28,2021-08-02,Corporate,23,eva.smith.1296@example.com,True
1297,C001297,Kasia,Lewandowski,Kasia Lewandowski,F,1957-04-18,2023-02-07,Consumer,15,kasia.lewandowski.1297@example.com,False
1298,C001298,Noah,Klein,Noah Klein,F,1969-08-21,2020-12-08,Consumer,15,noah.klein.1298@example.com,True
1299,C001299,Filip,Jansen,Filip Jansen,F,1983-07-18,2023-08-23,Consumer,2,filip.jansen.1299@example.com,False
1300,C001300,Lena,Klein,Lena Klein,M,1979-12-09,2022-01-23,Consumer,26,lena.klein.1300@example.com,True
1301,C001301,Lucia,Novak,Lucia Novak,Unknown,1977-02-23,2023-06-06,Consumer,16,lucia.novak.1301@example.com,False
1302,C001302,Piotr,Klein,Piotr Klein,F,1987-12-16,2022-04-05,Small Business,9,piotr.klein.1302@example.com,False
1303,C001303,Adam,Lewandowski,Adam Lewandowski,M,1969-08-09,2020-09-08,Corporate,23,adam.lewandowski.1303@example.com,False
1304,C001304,Marta,Smith,Marta Smith,M,1956-09-15,2020-10-03,Consumer,28,marta.smith.1304@example.com,False
1305,C001305,Hugo,Nowak,Hugo Nowak,Unknown,2001-05-19,2021-06-13,Corporate,5,hugo.nowak.1305@example.com,False
1306,C001306,Eva,Muller,Eva Muller,M,1997-08-10,2022-03-14,Consumer,9,eva.muller.1306@example.com,False
1307,C001307,Tomas,Smith,Tomas Smith,F,2004-09-22,2022-02-14,VIP,33,tomas.smith.1307@example.com,True
1308,C001308,Lena,Nowak,Lena Nowak,M,2004-02-20,2024-10-16,Corporate,23,lena.nowak.1308@example.com,False
1309,C001309,Filip,Wojcik,Filip Wojcik,Unknown,2003-03-27,2021-08-29,Small Business,16,filip.wojcik.1309@example.com,False
1310,C001310,Marta,Nowak,Marta Nowak,M,1980-10-23,2022-04-03,Consumer,22,marta.nowak.1310@example.com,False
1311,C001311,Lukas,Nowak,Lukas Nowak,M,1974-06-06,2022-06-07,Consumer,22,lukas.nowak.1311@example.com,True
1312,C001312,Emma,Muller,Emma Muller,M,1977-11-21,2023-09-05,Corporate,26,emma.muller.1312@example.com,False
1313,C001313,Filip,Kowalski,Filip Kowalski,F,1990-01-22,2021-06-28,Consumer,2,filip.kowalski.1313@example.com,False
1314,C001314,Anna,Garcia,Anna Garcia,Unknown,1979-05-01,2022-12-11,Consumer,1,anna.garcia.1314@example.com,True
1315,C001315,Emma,Brown,Emma Brown,M,1994-08-06,2021-09-22,Consumer,12,emma.brown.1315@example.com,False
1316,C001316,Filip,Garcia,Filip Garcia,Unknown,1991-03-15,2021-01-06,Consumer,10,filip.garcia.1316@example.com,False
1317,C001317,Filip,Kowalski,Filip Kowalski,F,1989-02-26,2022-10-05,Consumer,2,filip.kowalski.1317@example.com,True
1318,C001318,Lukas,Klein,Lukas Klein,Unknown,1961-08-07,2021-03-07,Small Business,34,lukas.klein.1318@example.com,False
1319,C001319,Kasia,Nowak,Kasia Nowak,M,1997-09-03,2022-06-08,Consumer,25,kasia.nowak.1319@example.com,False
1320,C001320,Emma,Wojcik,Emma Wojcik,Unknown,1980-01-12,2024-07-12,Corporate,32,emma.wojcik.1320@example.com,False
1321,C001321,Julia,Nowak,Julia Nowak,Unknown,1997-11-11,2023-09-07,Corporate,7,julia.nowak.1321@example.com,False
1322,C001322,Emma,Rossi,Emma Rossi,M,1975-03-15,2020-12-21,Small Business,35,emma.rossi.1322@example.com,False
1323,C001323,Eva,Nowak,Eva Nowak,Unknown,1986-01-16,2023-07-07,Consumer,28,eva.nowak.1323@example.com,True
1324,C001324,Marco,Wojcik,Marco Wojcik,F,1998-12-02,2020-10-03,Small Business,32,marco.wojcik.1324@example.com,True
1325,C001325,Lukas,Brown,Lukas Brown,F,1975-12-02,2020-08-29,VIP,35,lukas.brown.1325@example.com,True
1326,C001326,Adam,Kowalski,Adam Kowalski,F,1998-07-24,2023-07-08,Consumer,23,adam.kowalski.1326@example.com,False
1327,C001327,Emma,Nowak,Emma Nowak,F,1984-03-08,2021-10-19,Corporate,3,emma.nowak.1327@example.com,False
1328,C001328,Jan,Klein,Jan Klein,F,1979-04-23,2023-04-21,Small Business,1,jan.klein.1328@example.com,False
1329,C001329,Lukas,Dubois,Lukas Dubois,F,1969-06-27,2021-02-15,Consumer,22,lukas.dubois.1329@example.com,True
1330,C001330,Tomas,Brown,Tomas Brown,F,1991-12-28,2021-12-25,Small Business,17,tomas.brown.1330@example.com,False
1331,C001331,Tomas,Martin,Tomas Martin,M,1955-07-27,2022-12-16,Small Business,18,tomas.martin.1331@example.com,True
1332,C001332,Ola,Nilsson,Ola Nilsson,Unknown,1955-11-23,2021-02-16,Corporate,32,ola.nilsson.1332@example.com,True
1333,C001333,Marta,Brown,Marta Brown,F,1962-02-06,2022-07-10,Consumer,15,marta.brown.1333@example.com,True
1334,C001334,Eva,Rossi,Eva Rossi,M,1989-05-10,2022-10-19,Consumer,17,eva.rossi.1334@example.com,True
1335,C001335,Marta,Novak,Marta Novak,M,1986-04-05,2020-10-01,Consumer,13,marta.novak.1335@example.com,True
1336,C001336,Eva,Smith,Eva Smith,M,1960-12-26,2023-03-03,Corporate,3,eva.smith.1336@example.com,False
1337,C001337,Kasia,Nilsson,Kasia Nilsson,F,2004-01-22,2021-08-26,Corporate,10,kasia.nilsson.1337@example.com,True
1338,C001338,Sofia,Garcia,Sofia Garcia,Unknown,1971-03-12,2021-10-30,Consumer,1,sofia.garcia.1338@example.com,True
1339,C001339,Julia,Nowak,Julia Nowak,Unknown,1969-03-21,2023-05-04,Corporate,19,julia.nowak.1339@example.com,True
1340,C001340,Marta,Lewandowski,Marta Lewandowski,F,1970-10-17,2024-04-26,Consumer,29,marta.lewandowski.1340@example.com,False
1341,C001341,Piotr,Brown,Piotr Brown,Unknown,1959-07-17,2020-08-07,Corporate,4,piotr.brown.1341@example.com,False
1342,C001342,Hugo,Kowalski,Hugo Kowalski,M,1964-02-22,2021-05-19,Consumer,21,hugo.kowalski.1342@example.com,True
1343,C001343,Lena,Nowak,Lena Nowak,F,1969-11-02,2023-06-25,Consumer,25,lena.nowak.1343@example.com,False
1344,C001344,Lena,Brown,Lena Brown,M,1979-05-22,2022-06-12,Small Business,31,lena.brown.1344@example.com,True
1345,C001345,Filip,Rossi,Filip Rossi,M,1977-11-15,2021-07-08,Consumer,32,filip.rossi.1345@example.com,True
1346,C001346,Marco,Brown,Marco Brown,M,2001-03-13,2022-03-07,Corporate,10,marco.brown.1346@example.com,False
1347,C001347,Sofia,Kowalski,Sofia Kowalski,F,1984-07-23,2022-07-28,VIP,20,sofia.kowalski.1347@example.com,True
1348,C001348,Emma,Dubois,Emma Dubois,M,1981-07-15,2022-06-25,VIP,23,emma.dubois.1348@example.com,False
1349,C001349,Lucia,Brown,Lucia Brown,F,1980-03-24,2021-09-02,Consumer,22,lucia.brown.1349@example.com,True
1350,C001350,Filip,Garcia,Filip Garcia,M,1984-09-28,2022-02-24,Corporate,13,filip.garcia.1350@example.com,True
1351,C001351,Marek,Nowak,Marek Nowak,F,1989-11-15,2023-06-22,Consumer,10,marek.nowak.1351@example.com,True
1352,C001352,Eva,Klein,Eva Klein,Unknown,1988-07-06,2020-11-22,Consumer,11,eva.klein.1352@example.com,False
1353,C001353,Ola,Martin,Ola Martin,Unknown,1998-10-25,2023-10-27,Small Business,12,ola.martin.1353@example.com,True
1354,C001354,Lucia,Jansen,Lucia Jansen,M,1970-12-05,2022-08-05,Corporate,27,lucia.jansen.1354@example.com,False
1355,C001355,Jan,Brown,Jan Brown,F,1961-02-03,2021-12-28,Consumer,34,jan.brown.1355@example.com,True
1356,C001356,Emma,Martin,Emma Martin,M,1964-04-10,2020-01-07,Corporate,23,emma.martin.1356@example.com,True
1357,C001357,Marek,Garcia,Marek Garcia,Unknown,2000-03-10,2021-09-20,Consumer,29,marek.garcia.1357@example.com,False
1358,C001358,Tomas,Nowak,Tomas Nowak,Unknown,1989-10-14,2024-09-15,Corporate,11,tomas.nowak.1358@example.com,False
1359,C001359,Noah,Nowak,Noah Nowak,F,1997-03-15,2021-12-13,Small Business,18,noah.nowak.1359@example.com,False
1360,C001360,Lukas,Wojcik,Lukas Wojcik,M,1956-10-23,2021-09-28,Corporate,31,lukas.wojcik.1360@example.com,True
1361,C001361,Marek,Brown,Marek Brown,F,1991-06-11,2023-11-02,Consumer,2,marek.brown.1361@example.com,False
1362,C001362,Sofia,Nowak,Sofia Nowak,Unknown,1997-04-21,2022-09-28,Small Business,26,sofia.nowak.1362@example.com,False
1363,C001363,Filip,Wojcik,Filip Wojcik,F,1986-01-20,2022-09-09,Consumer,23,filip.wojcik.1363@example.com,True
1364,C001364,Ola,Novak,Ola Novak,Unknown,1956-08-11,2021-10-29,Consumer,33,ola.novak.1364@example.com,True
1365,C001365,Tomas,Garcia,Tomas Garcia,Unknown,1957-05-24,2022-06-11,Consumer,29,tomas.garcia.1365@example.com,False
1366,C001366,Filip,Kowalski,Filip Kowalski,F,2002-10-01,2023-04-16,Small Business,9,filip.kowalski.1366@example.com,True
1367,C001367,Ola,Martin,Ola Martin,M,1979-06-12,2022-08-16,Consumer,3,ola.martin.1367@example.com,True
1368,C001368,Ola,Novak,Ola Novak,M,1967-08-10,2021-09-20,Small Business,23,ola.novak.1368@example.com,True
1369,C001369,Julia,Klein,Julia Klein,F,1962-01-26,2022-03-30,Consumer,21,julia.klein.1369@example.com,True
1370,C001370,Lena,Wojcik,Lena Wojcik,Unknown,1970-02-28,2021-11-04,Consumer,10,lena.wojcik.1370@example.com,False
1371,C001371,Sofia,Nilsson,Sofia Nilsson,Unknown,1995-08-21,2021-05-29,Consumer,5,sofia.nilsson.1371@example.com,True
1372,C001372,Emma,Klein,Emma Klein,F,2002-02-06,2022-04-05,Consumer,9,emma.klein.1372@example.com,False
1373,C001373,Jan,Martin,Jan Martin,F,1960-07-11,2023-03-21,Consumer,14,jan.martin.1373@example.com,True
1374,C001374,Filip,Martin,Filip Martin,M,1966-08-10,2020-04-17,Consumer,32,filip.martin.1374@example.com,True
1375,C001375,Emma,Rossi,Emma Rossi,Unknown,1964-09-19,2022-03-02,Corporate,12,emma.rossi.1375@example.com,True
1376,C001376,Noah,Smith,Noah Smith,Unknown,1980-11-27,2022-01-02,Consumer,21,noah.smith.1376@example.com,False
1377,C001377,Tomas,Rossi,Tomas Rossi,Unknown,1977-12-08,2020-07-21,Small Business,14,tomas.rossi.1377@example.com,False
1378,C001378,Lukas,Nowak,Lukas Nowak,Unknown,1958-02-16,2021-05-17,Corporate,19,lukas.nowak.1378@example.com,False
1379,C001379,Anna,Martin,Anna Martin,Unknown,1998-02-11,2022-05-19,Corporate,29,anna.martin.1379@example.com,False
1380,C001380,Lena,Rossi,Lena Rossi,M,2001-06-15,2023-09-10,Consumer,5,lena.rossi.1380@example.com,False
1381,C001381,Adam,Martin,Adam Martin,Unknown,1967-04-19,2021-10-06,Consumer,21,adam.martin.1381@example.com,False
1382,C001382,Lucia,Klein,Lucia Klein,F,1980-08-28,2023-03-28,Consumer,30,lucia.klein.1382@example.com,False
1383,C001383,Anna,Lewandowski,Anna Lewandowski,M,1963-06-13,2020-05-25,Consumer,27,anna.lewandowski.1383@example.com,False
1384,C001384,Sofia,Nilsson,Sofia Nilsson,M,1966-04-04,2024-02-25,Consumer,12,sofia.nilsson.1384@example.com,True
1385,C001385,Marek,Dubois,Marek Dubois,M,1965-05-27,2022-09-09,Consumer,2,marek.dubois.1385@example.com,False
1386,C001386,Tomas,Dubois,Tomas Dubois,F,1965-08-22,2023-10-25,Consumer,32,tomas.dubois.1386@example.com,True
1387,C001387,Filip,Rossi,Filip Rossi,M,1964-04-17,2021-10-30,Consumer,31,filip.rossi.1387@example.com,False
1388,C001388,Lucia,Brown,Lucia Brown,Unknown,1974-11-20,2021-06-25,Consumer,11,lucia.brown.1388@example.com,True
1389,C001389,Sofia,Garcia,Sofia Garcia,M,1991-08-03,2024-06-16,Consumer,24,sofia.garcia.1389@example.com,True
1390,C001390,Noah,Klein,Noah Klein,Unknown,1975-11-16,2021-05-15,Consumer,21,noah.klein.1390@example.com,False
1391,C001391,Sofia,Garcia,Sofia Garcia,F,1995-10-08,2021-05-06,Consumer,13,sofia.garcia.1391@example.com,False
1392,C001392,Lucia,Novak,Lucia Novak,F,1961-07-25,2023-05-23,Consumer,2,lucia.novak.1392@example.com,False
1393,C001393,Marta,Jansen,Marta Jansen,Unknown,1979-04-26,2021-05-23,Consumer,18,marta.jansen.1393@example.com,False
1394,C001394,Marek,Muller,Marek Muller,Unknown,1969-11-01,2023-01-30,Consumer,4,marek.muller.1394@example.com,True
1395,C001395,Lucia,Jansen,Lucia Jansen,Unknown,1975-10-18,2022-07-01,Corporate,18,lucia.jansen.1395@example.com,True
1396,C001396,Emma,Novak,Emma Novak,M,1987-05-08,2021-11-23,Corporate,4,emma.novak.1396@example.com,False
1397,C001397,Ola,Muller,Ola Muller,F,1964-05-01,2024-04-14,Consumer,20,ola.muller.1397@example.com,False
1398,C001398,Kasia,Brown,Kasia Brown,M,1979-09-06,2022-10-29,Consumer,10,kasia.brown.1398@example.com,True
1399,C001399,Emma,Martin,Emma Martin,M,1993-08-10,2022-04-08,VIP,18,emma.martin.1399@example.com,True
1400,C001400,Adam,Jansen,Adam Jansen,Unknown,1978-03-11,2021-10-10,Consumer,21,adam.jansen.1400@example.com,False
1401,C001401,Eva,Smith,Eva Smith,Unknown,1975-10-27,2020-01-24,Consumer,21,eva.smith.1401@example.com,False
1402,C001402,Julia,Kowalski,Julia Kowalski,F,2001-12-23,2024-06-01,Small Business,3,julia.kowalski.1402@example.com,True
1403,C001403,Julia,Smith,Julia Smith,M,2000-04-03,2021-11-27,Consumer,7,julia.smith.1403@example.com,True
1404,C001404,Marek,Dubois,Marek Dubois,Unknown,1989-01-17,2023-01-20,Consumer,5,marek.dubois.1404@example.com,False
1405,C001405,Kasia,Smith,Kasia Smith,Unknown,1962-05-08,2021-08-24,Corporate,14,kasia.smith.1405@example.com,True
1406,C001406,Marek,Kowalski,Marek Kowalski,F,1957-04-25,2022-03-16,Consumer,15,marek.kowalski.1406@example.com,True
1407,C001407,Anna,Novak,Anna Novak,Unknown,2003-05-16,2024-04-05,Consumer,26,anna.novak.1407@example.com,True
1408,C001408,Emma,Muller,Emma Muller,Unknown,1992-08-01,2021-06-23,Small Business,3,emma.muller.1408@example.com,False
1409,C001409,Eva,Muller,Eva Muller,M,1964-09-01,2021-10-27,Corporate,11,eva.muller.1409@example.com,False
1410,C001410,Emma,Wojcik,Emma Wojcik,M,1993-05-11,2023-04-15,Consumer,11,emma.wojcik.1410@example.com,False
1411,C001411,Anna,Jansen,Anna Jansen,F,1993-11-22,2022-11-03,Consumer,29,anna.jansen.1411@example.com,True
1412,C001412,Emma,Muller,Emma Muller,Unknown,2003-10-24,2021-07-31,Corporate,7,emma.muller.1412@example.com,False
1413,C001413,Hugo,Jansen,Hugo Jansen,M,1958-11-21,2024-07-14,Consumer,20,hugo.jansen.1413@example.com,True
1414,C001414,Emma,Lewandowski,Emma Lewandowski,Unknown,1966-06-07,2022-10-12,Consumer,1,emma.lewandowski.1414@example.com,False
1415,C001415,Marek,Jansen,Marek Jansen,F,1990-10-10,2021-03-01,Corporate,11,marek.jansen.1415@example.com,False
1416,C001416,Filip,Kowalski,Filip Kowalski,M,1955-05-01,2023-08-25,Corporate,2,filip.kowalski.1416@example.com,False
1417,C001417,Jan,Garcia,Jan Garcia,F,1968-11-07,2022-11-27,Consumer,7,jan.garcia.1417@example.com,False
1418,C001418,Jan,Klein,Jan Klein,F,1962-05-05,2023-10-29,Consumer,20,jan.klein.1418@example.com,False
1419,C001419,Marek,Smith,Marek Smith,M,1955-02-03,2021-04-14,Small Business,2,marek.smith.1419@example.com,False
1420,C001420,Ola,Kowalski,Ola Kowalski,F,1999-10-16,2022-09-07,Consumer,18,ola.kowalski.1420@example.com,False
1421,C001421,Jan,Jansen,Jan Jansen,Unknown,1982-08-14,2021-08-02,Small Business,2,jan.jansen.1421@example.com,False
1422,C001422,Marco,Martin,Marco Martin,Unknown,1985-04-26,2021-05-22,Consumer,18,marco.martin.1422@example.com,False
1423,C001423,Kasia,Wojcik,Kasia Wojcik,M,1955-11-02,2022-09-17,Corporate,16,kasia.wojcik.1423@example.com,False
1424,C001424,Jan,Rossi,Jan Rossi,M,1978-02-20,2023-07-13,Consumer,15,jan.rossi.1424@example.com,True
1425,C001425,Adam,Novak,Adam Novak,M,1964-06-24,2022-02-26,Consumer,24,adam.novak.1425@example.com,True
1426,C001426,Hugo,Wojcik,Hugo Wojcik,Unknown,1973-03-27,2022-11-21,Consumer,30,hugo.wojcik.1426@example.com,True
1427,C001427,Marta,Nilsson,Marta Nilsson,M,1971-03-11,2023-08-12,Corporate,28,marta.nilsson.1427@example.com,False
1428,C001428,Jan,Garcia,Jan Garcia,Unknown,1987-11-05,2022-03-28,Corporate,11,jan.garcia.1428@example.com,False
1429,C001429,Emma,Lewandowski,Emma Lewandowski,F,1999-07-03,2022-01-16,VIP,9,emma.lewandowski.1429@example.com,False
1430,C001430,Piotr,Nilsson,Piotr Nilsson,Unknown,1955-05-18,2021-01-23,Consumer,34,piotr.nilsson.1430@example.com,False
1431,C001431,Marek,Nowak,Marek Nowak,Unknown,1975-12-27,2021-11-10,Small Business,22,marek.nowak.1431@example.com,False
1432,C001432,Noah,Nilsson,Noah Nilsson,F,1977-12-14,2020-09-01,Corporate,26,noah.nilsson.1432@example.com,False
1433,C001433,Anna,Klein,Anna Klein,Unknown,1987-02-16,2022-01-01,VIP,13,anna.klein.1433@example.com,True
1434,C001434,Marco,Lewandowski,Marco Lewandowski,F,1968-09-21,2022-10-21,Consumer,26,marco.lewandowski.1434@example.com,True
1435,C001435,Lukas,Lewandowski,Lukas Lewandowski,M,2004-11-03,2023-03-28,VIP,14,lukas.lewandowski.1435@example.com,False
